category,layer,head_idx,mean_effect,median_effect,se,n,p_value,fdr_significant
C,14,8,-0.009135403092344447,-0.008324992481224541,0.001964583647208245,22,5.245208740234375e-05,True
C,14,9,0.0011049322267723193,0.0016788003165166595,0.0007294275298250128,22,0.09841060638427734,False
C,14,10,-0.0006532812290180131,-0.0009705112200432853,0.0004229600231930847,22,0.16585874557495117,False
C,14,11,-0.006152850799798885,-0.008794512606228495,0.006296304477437221,22,0.2221074104309082,False
C,14,12,0.001214986121087792,0.0014045438969926874,0.0017204728914074882,22,0.7023849487304688,False
C,14,13,0.006955922430139796,0.0016166866518488817,0.004444932198059326,22,0.3369474411010742,False
C,14,14,-0.002308960203147133,-0.0022814288690552586,0.0005857771373100182,22,0.0008091926574707031,True
C,14,15,0.0008318037168573927,0.0006293938534809504,0.0005156826865425775,22,0.08540916442871094,False
C,15,0,0.0015595471151620159,0.0006360253727680948,0.001485990288903024,22,0.4825911521911621,False
C,15,1,-0.0020553829792598695,-0.0018124890062433101,0.0004675604224470847,22,0.0003046989440917969,True
C,15,2,-0.02563951379473092,-0.02184754491455075,0.0037163423058527586,22,9.5367431640625e-07,True
C,15,3,0.002131106752145175,0.001876883663913104,0.0005704721230665317,22,0.0003046989440917969,True
C,15,4,0.0007470977931526484,-0.0005121705993377877,0.0010184640669031425,22,0.9746217727661133,False
C,15,5,0.026167129255247126,0.02000119984671045,0.004128702282161625,22,4.76837158203125e-07,True
C,15,6,0.04068708599577949,0.023419260568201806,0.009699370556021169,22,4.76837158203125e-07,True
C,15,7,-0.0006486369309974447,-0.0004913296462646593,0.0013586636429544856,22,0.8736042976379395,False
C,15,8,0.01208182490844134,0.010567458291377025,0.0012807308367267082,22,4.76837158203125e-07,True
C,15,9,0.005973297517940346,0.007211925347401773,0.004721423873837107,22,0.12067747116088867,False
C,15,10,0.008654213198815614,0.00845221523031167,0.002801914807297439,22,0.004684925079345703,True
C,15,11,-0.0014185494385984957,-0.00015128591153724298,0.0026732616465661645,22,0.7023849487304688,False
C,15,12,-0.017180452495221314,-0.015514652720348316,0.0013505479458565083,22,4.76837158203125e-07,True
C,15,13,8.066231137343357e-05,-8.746237754583972e-05,0.0006056438276365356,22,0.9492697715759277,False
C,15,14,0.0010750376481813491,0.0009228287951790412,0.00042355719184272934,22,0.018956661224365234,True
C,15,15,-0.0020677880148903473,-0.0032016517560451764,0.003126770693260233,22,0.5028400421142578,False
C,16,0,-0.191694172406923,-0.14227149398360106,0.034519422508473535,22,4.76837158203125e-07,True
C,16,1,0.010429102186080065,0.00967147822768772,0.0016651395590755998,22,4.76837158203125e-07,True
C,16,2,0.0010197961983716374,0.00027086677328226844,0.0005648315455997328,22,0.12888002395629883,False
C,16,3,0.002509273148892159,0.002018172471828882,0.0005355439355174115,22,1.5735626220703125e-05,True
C,16,4,2.6307920560995227e-05,-0.0002640671442057394,0.0004051675958376954,22,0.7990336418151855,False
C,16,5,0.004422204776429034,0.003500291987424534,0.0007909615873421878,22,4.76837158203125e-07,True
C,16,6,-0.0003821617191727725,-0.00031797332279467894,0.0002241517065705854,22,0.05869007110595703,False
C,16,7,0.009494587083806549,0.006127727251749527,0.002565446079102687,22,0.0019183158874511719,True
