category,layer,head_idx,mean_effect,median_effect,se,n,p_value,fdr_significant
C,9,1,-0.0006297231793698268,-0.0004672067798449392,0.00031740047674860394,25,0.09573346376419067,False
C,9,2,0.002822037769511123,0.0023990818271494396,0.0007217864188931149,25,0.0007149577140808105,True
C,9,3,0.007589324901782511,0.005482278263911312,0.0013199275807516348,25,8.165836334228516e-06,True
C,9,4,0.0012646473965336378,0.0013204501709359147,0.0003279466179363762,25,0.0009118914604187012,True
C,9,5,-0.009901196821349803,-0.010945750148109706,0.0010695123871205,25,5.960464477539063e-08,True
C,9,6,0.028208218862116198,0.026244964318507136,0.00628435901942956,25,0.00021690130233764648,True
C,9,7,-0.0019512407600985686,-0.0037687017612978435,0.0013986468096193045,25,0.1134914755821228,False
C,9,8,0.0987762897876102,0.08641487523653292,0.012945811398455909,25,5.960464477539063e-08,True
C,9,9,0.08075370504565658,0.08202759147695211,0.008509316088333703,25,5.960464477539063e-08,True
C,9,10,0.00042956830875642713,0.00046717754972316124,0.0002741295383241789,25,0.10139739513397217,False
C,9,11,0.00018517238339803426,0.0005327816652863528,0.00034673120885081167,25,0.24106645584106445,False
C,10,0,0.1721426205881434,0.17146705145100163,0.01042111741759706,25,5.960464477539063e-08,True
C,10,1,0.017176073034852458,0.015865871541441787,0.0017817592610257793,25,5.960464477539063e-08,True
C,10,2,0.01814777411789877,0.015598770636007302,0.0025349794522333963,25,5.960464477539063e-08,True
C,10,3,0.03240668668179939,0.029198214128276567,0.005464597475612086,25,1.1920928955078125e-07,True
C,10,4,-0.00013990115526315487,0.00029228371005455964,0.00045922898577293323,25,1.0,False
C,10,5,0.0004524521909231905,0.00036859979180377527,0.0001658736629188856,25,0.0041751861572265625,True
C,10,6,0.020435801228618364,0.01737140342066929,0.002765328301668934,25,5.960464477539063e-08,True
C,10,7,-0.14907944222143443,-0.1313925978167558,0.012300523741829961,25,5.960464477539063e-08,True
C,10,8,-0.00022668066548204015,-0.0002345461975110123,0.00011190225357225311,25,0.055070459842681885,False
C,10,9,0.001985455243177137,0.0017523845556255099,0.0003106354571827242,25,1.4901161193847656e-06,True
C,10,10,0.10687137677874965,0.09099462478137363,0.010965992558212626,25,5.960464477539063e-08,True
C,10,11,0.005243923599636766,0.004951911772414722,0.0007075717700992131,25,1.1324882507324219e-06,True
C,11,0,0.0006423291206730815,0.0009498221224696118,0.0006003914825788882,25,0.20993918180465698,False
C,11,1,0.00666231502688327,0.006967755338939386,0.001151431772057313,25,1.5079975128173828e-05,True
C,11,2,0.06846691348448962,0.060123843912464246,0.008653369458521609,25,5.960464477539063e-08,True
C,11,3,0.02045415518808315,0.018209799105282056,0.0013216963607840008,25,5.960464477539063e-08,True
C,11,4,-0.0015019758496610516,-0.0015365756058397912,0.0005200921768529797,25,0.0018156766891479492,True
C,11,5,-0.00421005923373911,-0.003968388348637829,0.0004892897081368445,25,2.980232238769531e-07,True
C,11,6,0.015176678512341888,0.014555580721502372,0.0014711156144079688,25,5.960464477539063e-08,True
C,11,7,0.0007692299453513372,0.0010737482386622428,0.00031098252124765524,25,0.021908342838287354,True
C,11,8,0.007867252175620268,0.007528524584135641,0.0008657046438840065,25,5.960464477539063e-08,True
C,11,9,0.0034350736881281624,0.003148095965820495,0.0009649392643505174,25,0.0010271072387695312,True
C,11,10,-0.07765230265308795,-0.07429864794150728,0.004941649458569521,25,5.960464477539063e-08,True
C,11,11,0.011959130858556568,0.010468842876817328,0.0011207030112717808,25,5.960464477539063e-08,True
